date,home_team,away_team,home_score,away_score,tournament
3/29/2022,Nigeria,Ghana,1,1,FIFA World Cup qualification
3/29/2022,Senegal,Egypt,1,0,FIFA World Cup qualification
3/29/2022,Tunisia,Mali,0,0,FIFA World Cup qualification
3/29/2022,Iran,Lebanon,2,0,FIFA World Cup qualification
3/29/2022,Syria,Iraq,1,1,FIFA World Cup qualification
3/29/2022,United Arab Emirates,South Korea,1,0,FIFA World Cup qualification
3/29/2022,Japan,Vietnam,1,1,FIFA World Cup qualification
3/29/2022,Oman,China PR,2,0,FIFA World Cup qualification
3/29/2022,Saudi Arabia,Australia,1,0,FIFA World Cup qualification
3/29/2022,Ecuador,Argentina,1,1,FIFA World Cup qualification
3/29/2022,Peru,Paraguay,2,0,FIFA World Cup qualification
3/29/2022,Bolivia,Brazil,0,4,FIFA World Cup qualification
3/29/2022,Venezuela,Colombia,0,1,FIFA World Cup qualification
3/29/2022,Chile,Uruguay,0,2,FIFA World Cup qualification
3/29/2022,Poland,Sweden,2,0,FIFA World Cup qualification
3/29/2022,Portugal,North Macedonia,2,0,FIFA World Cup qualification
3/29/2022,Albania,Georgia,0,0,Friendly
3/29/2022,Angola,Equatorial Guinea,0,0,Friendly
3/29/2022,Austria,Scotland,2,2,Friendly
3/29/2022,Azerbaijan,Latvia,0,1,Friendly
3/29/2022,Bahrain,Belarus,0,1,Friendly
3/29/2022,Bangladesh,Mongolia,0,0,Friendly
3/29/2022,Belgium,Burkina Faso,3,0,Friendly
3/29/2022,Bosnia and Herzegovina,Luxembourg,1,0,Friendly
3/29/2022,Congo,Sierra Leone,1,2,Friendly
3/29/2022,Croatia,Bulgaria,2,1,Friendly
3/29/2022,Denmark,Serbia,3,0,Friendly
3/29/2022,England,Ivory Coast,3,0,Friendly
3/29/2022,Faroe Islands,Liechtenstein,1,0,Friendly
3/29/2022,Finland,Slovakia,0,2,Friendly
3/29/2022,France,South Africa,5,0,Friendly
3/29/2022,Israel,Romania,2,2,Friendly
3/29/2022,Liberia,Burundi,1,2,Friendly
3/29/2022,Malta,Kuwait,2,0,Friendly
3/29/2022,Mauritania,Libya,2,0,Friendly
3/29/2022,Netherlands,Germany,1,1,Friendly
3/29/2022,Northern Ireland,Hungary,0,1,Friendly
3/29/2022,Norway,Armenia,9,0,Friendly
3/29/2022,Qatar,Slovenia,0,0,Friendly
3/29/2022,Republic of Ireland,Lithuania,1,0,Friendly
3/29/2022,Singapore,Philippines,2,0,Friendly
3/29/2022,Spain,Iceland,5,0,Friendly
3/29/2022,Switzerland,Kosovo,1,1,Friendly
3/29/2022,Tanzania,Sudan,1,1,Friendly
3/29/2022,Togo,Benin,1,1,Friendly
3/29/2022,Trinidad and Tobago,Guyana,1,1,Friendly
3/29/2022,Turkey,Italy,2,3,Friendly
3/29/2022,Wales,Czech Republic,1,1,Friendly
3/29/2022,Tajikistan,Kyrgyzstan,1,0,Navruz Cup
3/29/2022,Uzbekistan,Uganda,4,2,Navruz Cup
3/29/2022,Cyprus,Estonia,2,0,UEFA Nations League
3/29/2022,Kazakhstan,Moldova,0,1,UEFA Nations League
3/29/2022,Gambia,Chad,2,2,African Cup of Nations qualification
3/30/2022,Mexico,El Salvador,2,0,FIFA World Cup qualification
3/30/2022,Costa Rica,United States,2,0,FIFA World Cup qualification
3/30/2022,Panama,Canada,1,0,FIFA World Cup qualification
3/30/2022,Jamaica,Honduras,2,1,FIFA World Cup qualification
3/30/2022,Solomon Islands,New Zealand,0,5,FIFA World Cup qualification
4/24/2022,El Salvador,Guatemala,0,4,Friendly
4/27/2022,Mexico,Guatemala,0,0,Friendly
5/12/2022,Dominica,Saint Vincent and the Grenadines,2,1,Friendly
5/15/2022,Dominica,Saint Vincent and the Grenadines,3,1,Friendly
5/24/2022,Mozambique,Eswatini,0,1,Friendly
5/24/2022,Thailand,Bahrain,3,1,Friendly
5/27/2022,Bahrain,Myanmar,2,0,Friendly
5/27/2022,Malaysia,Brunei,4,0,Friendly
5/27/2022,Thailand,Turkmenistan,1,0,Friendly
5/28/2022,Ethiopia,Lesotho,1,1,Friendly
5/28/2022,India,Jordan,0,2,Friendly
5/28/2022,Mexico,Nigeria,2,1,Friendly
5/29/2022,United Arab Emirates,Gambia,1,1,Friendly
5/30/2022,Ethiopia,Lesotho,1,1,Friendly
5/30/2022,Trinidad and Tobago,Saint Lucia,1,0,Friendly
5/31/2022,Thailand,Bahrain,1,2,Friendly
6/1/2022,Italy,Argentina,0,3,CONMEBOL–UEFA Cup of Champions
6/1/2022,Scotland,Ukraine,1,3,FIFA World Cup qualification
6/1/2022,Angola,Central African Republic,2,1,African Cup of Nations qualification
6/1/2022,Ghana,Madagascar,3,0,African Cup of Nations qualification
6/1/2022,Libya,Botswana,1,0,African Cup of Nations qualification
6/1/2022,Poland,Wales,2,1,UEFA Nations League
6/1/2022,Australia,Jordan,2,1,Friendly
6/1/2022,Indonesia,Bangladesh,0,0,Friendly
6/1/2022,Malta,Venezuela,0,1,Friendly
6/1/2022,Kuwait,Singapore,0,0,Friendly
6/1/2022,Malaysia,Hong Kong,2,0,Friendly
6/1/2022,Syria,Tajikistan,1,0,Friendly
6/1/2022,United States,Morocco,3,0,Friendly
6/1/2022,Vietnam,Afghanistan,2,0,Friendly
6/2/2022,Tunisia,Equatorial Guinea,4,0,African Cup of Nations qualification
6/2/2022,Mozambique,Rwanda,1,1,African Cup of Nations qualification
6/2/2022,Panama,Costa Rica,2,0,CONCACAF Nations League
6/2/2022,Barbados,Antigua and Barbuda,0,1,CONCACAF Nations League
6/2/2022,Belize,Dominican Republic,0,2,CONCACAF Nations League
6/2/2022,Czech Republic,Switzerland,2,1,UEFA Nations League
6/2/2022,Spain,Portugal,1,1,UEFA Nations League
6/2/2022,Israel,Iceland,2,2,UEFA Nations League
6/2/2022,Serbia,Norway,0,1,UEFA Nations League
6/2/2022,Slovenia,Sweden,0,2,UEFA Nations League
6/2/2022,Northern Ireland,Greece,0,1,UEFA Nations League
6/2/2022,Cyprus,Kosovo,0,2,UEFA Nations League
6/2/2022,Georgia,Gibraltar,4,0,UEFA Nations League
6/2/2022,Bulgaria,North Macedonia,1,1,UEFA Nations League
6/2/2022,Estonia,San Marino,2,0,UEFA Nations League
6/2/2022,Cambodia,Timor-Leste,2,1,Friendly
6/2/2022,Ecuador,Nigeria,1,0,Friendly
6/2/2022,Japan,Paraguay,4,1,Friendly
6/2/2022,South Korea,Brazil,1,5,Friendly
6/2/2022,Mexico,Uruguay,0,3,Friendly
6/3/2022,Togo,Eswatini,2,2,African Cup of Nations qualification
6/3/2022,Burkina Faso,Cape Verde,2,0,African Cup of Nations qualification
6/3/2022,Comoros,Lesotho,2,0,African Cup of Nations qualification
6/3/2022,Ivory Coast,Zambia,3,1,African Cup of Nations qualification
6/3/2022,Curaçao,Honduras,0,1,CONCACAF Nations League
6/3/2022,Nicaragua,Trinidad and Tobago,2,1,CONCACAF Nations League
6/3/2022,British Virgin Islands,Cayman Islands,1,1,CONCACAF Nations League
6/3/2022,Croatia,Austria,0,3,UEFA Nations League
6/3/2022,France,Denmark,1,2,UEFA Nations League
6/3/2022,Belgium,Netherlands,1,4,UEFA Nations League
6/3/2022,Kazakhstan,Azerbaijan,2,0,UEFA Nations League
6/3/2022,Belarus,Slovakia,0,1,UEFA Nations League
6/3/2022,Liechtenstein,Moldova,0,2,UEFA Nations League
6/3/2022,Latvia,Andorra,3,0,UEFA Nations League
6/3/2022,Nepal,Oman,0,2,Friendly
6/4/2022,Namibia,Burundi,1,1,African Cup of Nations qualification
6/4/2022,Niger,Tanzania,1,1,African Cup of Nations qualification
6/4/2022,Algeria,Uganda,2,0,African Cup of Nations qualification
6/4/2022,Gambia,South Sudan,1,0,African Cup of Nations qualification
6/4/2022,Mali,Congo,4,0,African Cup of Nations qualification
6/4/2022,Mauritania,Sudan,3,0,African Cup of Nations qualification
6/4/2022,DR Congo,Gabon,0,1,African Cup of Nations qualification
6/4/2022,Senegal,Benin,3,1,African Cup of Nations qualification
6/4/2022,Suriname,Jamaica,1,1,CONCACAF Nations League
6/4/2022,El Salvador,Grenada,3,1,CONCACAF Nations League
6/4/2022,Bermuda,Haiti,0,0,CONCACAF Nations League
6/4/2022,Montserrat,Guyana,1,2,CONCACAF Nations League
6/4/2022,Hungary,England,1,0,UEFA Nations League
6/4/2022,Italy,Germany,1,1,UEFA Nations League
6/4/2022,Armenia,Republic of Ireland,1,0,UEFA Nations League
6/4/2022,Finland,Bosnia and Herzegovina,1,1,UEFA Nations League
6/4/2022,Montenegro,Romania,2,0,UEFA Nations League
6/4/2022,Lithuania,Luxembourg,0,2,UEFA Nations League
6/4/2022,Turkey,Faroe Islands,4,0,UEFA Nations League
6/5/2022,Wales,Ukraine,1,0,FIFA World Cup qualification
6/5/2022,Malawi,Ethiopia,2,1,African Cup of Nations qualification
6/5/2022,Egypt,Guinea,1,0,African Cup of Nations qualification
6/5/2022,Central African Republic,Ghana,1,1,African Cup of Nations qualification
6/5/2022,Madagascar,Angola,1,1,African Cup of Nations qualification
6/5/2022,Botswana,Tunisia,0,0,African Cup of Nations qualification
6/5/2022,Cuba,Barbados,3,0,CONCACAF Nations League
6/5/2022,Guatemala,Belize,2,0,CONCACAF Nations League
6/5/2022,Portugal,Switzerland,4,0,UEFA Nations League
6/5/2022,Czech Republic,Spain,2,2,UEFA Nations League
6/5/2022,Serbia,Slovenia,4,1,UEFA Nations League
6/5/2022,Sweden,Norway,1,2,UEFA Nations League
6/5/2022,Cyprus,Northern Ireland,0,0,UEFA Nations League
6/5/2022,Kosovo,Greece,0,1,UEFA Nations League
6/5/2022,Gibraltar,North Macedonia,0,2,UEFA Nations League
6/5/2022,Bulgaria,Georgia,2,5,UEFA Nations League
6/5/2022,San Marino,Malta,0,2,UEFA Nations League
6/5/2022,Argentina,Estonia,5,0,Friendly
6/5/2022,Mexico,Ecuador,0,0,Friendly
6/5/2022,Peru,New Zealand,1,0,Friendly
6/5/2022,Saudi Arabia,Colombia,0,1,Friendly
6/5/2022,United States,Uruguay,0,0,Friendly
6/6/2022,Equatorial Guinea,Libya,2,0,African Cup of Nations qualification
6/6/2022,Honduras,Curaçao,1,2,CONCACAF Nations League
6/6/2022,Saint Vincent and the Grenadines,Nicaragua,2,2,CONCACAF Nations League
6/6/2022,Cayman Islands,British Virgin Islands,1,1,CONCACAF Nations League
6/6/2022,Austria,Denmark,1,2,UEFA Nations League
6/6/2022,Croatia,France,1,1,UEFA Nations League
6/6/2022,Iceland,Albania,1,1,UEFA Nations League
6/6/2022,Belarus,Azerbaijan,0,0,UEFA Nations League
6/6/2022,Slovakia,Kazakhstan,0,1,UEFA Nations League
6/6/2022,Latvia,Liechtenstein,1,0,UEFA Nations League
6/6/2022,Andorra,Moldova,0,0,UEFA Nations League
6/6/2022,South Korea,Chile,2,0,Friendly
6/6/2022,Japan,Brazil,0,1,Friendly
6/7/2022,Eswatini,Burkina Faso,1,3,African Cup of Nations qualification
6/7/2022,Cape Verde,Togo,2,0,African Cup of Nations qualification
6/7/2022,Zambia,Comoros,2,1,African Cup of Nations qualification
6/7/2022,Senegal,Rwanda,1,0,African Cup of Nations qualification
6/7/2022,Jamaica,Suriname,3,1,CONCACAF Nations League
6/7/2022,Grenada,El Salvador,2,2,CONCACAF Nations League
6/7/2022,Guyana,Bermuda,2,1,CONCACAF Nations League
6/7/2022,Haiti,Montserrat,3,2,CONCACAF Nations League
6/7/2022,Germany,England,1,1,UEFA Nations League
6/7/2022,Italy,Hungary,2,1,UEFA Nations League
6/7/2022,Finland,Montenegro,2,0,UEFA Nations League
6/7/2022,Bosnia and Herzegovina,Romania,1,0,UEFA Nations League
6/7/2022,Faroe Islands,Luxembourg,0,1,UEFA Nations League
6/7/2022,Lithuania,Turkey,0,6,UEFA Nations League
6/8/2022,Kuwait,Indonesia,1,2,AFC Asian Cup qualification
6/8/2022,Jordan,Nepal,2,0,AFC Asian Cup qualification
6/8/2022,Philippines,Yemen,0,0,AFC Asian Cup qualification
6/8/2022,Mongolia,Palestine,0,1,AFC Asian Cup qualification
6/8/2022,Thailand,Maldives,3,0,AFC Asian Cup qualification
6/8/2022,Uzbekistan,Sri Lanka,3,0,AFC Asian Cup qualification
6/8/2022,Hong Kong,Afghanistan,2,1,AFC Asian Cup qualification
6/8/2022,India,Cambodia,2,0,AFC Asian Cup qualification
6/8/2022,Bahrain,Bangladesh,2,0,AFC Asian Cup qualification
6/8/2022,Malaysia,Turkmenistan,3,1,AFC Asian Cup qualification
6/8/2022,Tajikistan,Myanmar,4,0,AFC Asian Cup qualification
6/8/2022,Kyrgyzstan,Singapore,2,1,AFC Asian Cup qualification
6/8/2022,Uganda,Niger,1,1,African Cup of Nations qualification
6/8/2022,Tanzania,Algeria,0,2,African Cup of Nations qualification
6/8/2022,Congo,Gambia,1,0,African Cup of Nations qualification
6/8/2022,Gabon,Mauritania,0,0,African Cup of Nations qualification
6/8/2022,Sudan,DR Congo,2,1,African Cup of Nations qualification
6/8/2022,Benin,Mozambique,0,1,African Cup of Nations qualification
6/8/2022,Wales,Netherlands,1,2,UEFA Nations League
6/8/2022,Belgium,Poland,6,1,UEFA Nations League
6/8/2022,Republic of Ireland,Ukraine,0,1,UEFA Nations League
6/8/2022,Scotland,Armenia,2,0,UEFA Nations League
6/9/2022,Guinea-Bissau,São Tomé and Príncipe,5,1,African Cup of Nations qualification
6/9/2022,Nigeria,Sierra Leone,2,1,African Cup of Nations qualification
6/9/2022,Burundi,Cameroon,0,1,African Cup of Nations qualification
6/9/2022,Ethiopia,Egypt,2,0,African Cup of Nations qualification
6/9/2022,Guinea,Malawi,1,0,African Cup of Nations qualification
6/9/2022,South Sudan,Mali,1,3,African Cup of Nations qualification
6/9/2022,Lesotho,Ivory Coast,0,0,African Cup of Nations qualification
6/9/2022,Morocco,South Africa,2,1,African Cup of Nations qualification
6/9/2022,Canada,Curaçao,4,0,CONCACAF Nations League
6/9/2022,Antigua and Barbuda,Cuba,0,2,CONCACAF Nations League
6/9/2022,Aruba,Saint Kitts and Nevis,2,3,CONCACAF Nations League
6/9/2022,Dominica,Saint Lucia,0,1,CONCACAF Nations League
6/9/2022,Cayman Islands,Puerto Rico,0,3,CONCACAF Nations League
6/9/2022,Portugal,Czech Republic,2,0,UEFA Nations League
6/9/2022,Switzerland,Spain,0,1,UEFA Nations League
6/9/2022,Norway,Slovenia,0,0,UEFA Nations League
6/9/2022,Sweden,Serbia,0,1,UEFA Nations League
6/9/2022,Kosovo,Northern Ireland,3,2,UEFA Nations League
6/9/2022,Greece,Cyprus,3,0,UEFA Nations League
6/9/2022,Gibraltar,Bulgaria,1,1,UEFA Nations League
6/9/2022,North Macedonia,Georgia,0,3,UEFA Nations League
6/9/2022,Malta,Estonia,1,2,UEFA Nations League
6/9/2022,New Zealand,Oman,0,0,Friendly
6/9/2022,San Marino,Iceland,0,1,Friendly
6/9/2022,Saudi Arabia,Venezuela,0,1,Friendly
6/10/2022,United States,Grenada,5,0,CONCACAF Nations League
6/10/2022,Saint Vincent and the Grenadines,Trinidad and Tobago,0,2,CONCACAF Nations League
6/10/2022,Dominican Republic,Guatemala,1,1,CONCACAF Nations League
6/10/2022,Austria,France,1,1,UEFA Nations League
6/10/2022,Denmark,Croatia,0,1,UEFA Nations League
6/10/2022,Albania,Israel,1,2,UEFA Nations League
6/10/2022,Azerbaijan,Slovakia,0,1,UEFA Nations League
6/10/2022,Belarus,Kazakhstan,1,1,UEFA Nations League
6/10/2022,Moldova,Latvia,2,4,UEFA Nations League
6/10/2022,Andorra,Liechtenstein,2,1,UEFA Nations League
6/10/2022,South Korea,Paraguay,2,2,Friendly
6/10/2022,Chile,Tunisia,0,2,Kirin Cup
6/10/2022,Japan,Ghana,4,1,Kirin Cup
6/11/2022,Kuwait,Nepal,4,1,AFC Asian Cup qualification
6/11/2022,Indonesia,Jordan,0,1,AFC Asian Cup qualification
6/11/2022,Mongolia,Philippines,0,1,AFC Asian Cup qualification
6/11/2022,Yemen,Palestine,0,5,AFC Asian Cup qualification
6/11/2022,Sri Lanka,Thailand,0,2,AFC Asian Cup qualification
6/11/2022,Uzbekistan,Maldives,4,0,AFC Asian Cup qualification
6/11/2022,Cambodia,Hong Kong,0,3,AFC Asian Cup qualification
6/11/2022,India,Afghanistan,2,1,AFC Asian Cup qualification
6/11/2022,Bangladesh,Turkmenistan,1,2,AFC Asian Cup qualification
6/11/2022,Malaysia,Bahrain,1,2,AFC Asian Cup qualification
6/11/2022,Singapore,Tajikistan,0,1,AFC Asian Cup qualification
6/11/2022,Kyrgyzstan,Myanmar,2,0,AFC Asian Cup qualification
6/11/2022,Mexico,Suriname,3,0,CONCACAF Nations League
6/11/2022,Guyana,Haiti,2,6,CONCACAF Nations League
6/11/2022,Montserrat,Bermuda,3,2,CONCACAF Nations League
6/11/2022,England,Italy,0,0,UEFA Nations League
6/11/2022,Hungary,Germany,1,1,UEFA Nations League
6/11/2022,Wales,Belgium,1,1,UEFA Nations League
6/11/2022,Netherlands,Poland,2,2,UEFA Nations League
6/11/2022,Ukraine,Armenia,3,0,UEFA Nations League
6/11/2022,Republic of Ireland,Scotland,3,0,UEFA Nations League
6/11/2022,Montenegro,Bosnia and Herzegovina,1,1,UEFA Nations League
6/11/2022,Romania,Finland,1,0,UEFA Nations League
6/11/2022,Faroe Islands,Lithuania,2,1,UEFA Nations League
6/11/2022,Luxembourg,Turkey,0,2,UEFA Nations League
6/11/2022,Ecuador,Cape Verde,1,0,Friendly
6/11/2022,Uruguay,Panama,5,0,Friendly
6/12/2022,Cuba,Antigua and Barbuda,3,1,CONCACAF Nations League
6/12/2022,Puerto Rico,British Virgin Islands,6,0,CONCACAF Nations League
6/12/2022,Spain,Czech Republic,2,0,UEFA Nations League
6/12/2022,Switzerland,Portugal,1,0,UEFA Nations League
6/12/2022,Norway,Sweden,3,2,UEFA Nations League
6/12/2022,Slovenia,Serbia,2,2,UEFA Nations League
6/12/2022,Northern Ireland,Cyprus,2,2,UEFA Nations League
6/12/2022,Greece,Kosovo,2,0,UEFA Nations League
6/12/2022,North Macedonia,Gibraltar,4,0,UEFA Nations League
6/12/2022,Georgia,Bulgaria,0,0,UEFA Nations League
6/12/2022,Malta,San Marino,1,0,UEFA Nations League
6/12/2022,Iran,Algeria,1,2,Friendly
6/13/2022,Australia,Peru,0,0,FIFA World Cup qualification
6/13/2022,São Tomé and Príncipe,Nigeria,0,10,African Cup of Nations qualification
6/13/2022,Sierra Leone,Guinea-Bissau,2,2,African Cup of Nations qualification
6/13/2022,Morocco,Liberia,2,0,African Cup of Nations qualification
6/13/2022,Honduras,Canada,2,1,CONCACAF Nations League
6/13/2022,Trinidad and Tobago,Saint Vincent and the Grenadines,4,1,CONCACAF Nations League
6/13/2022,Guatemala,Dominican Republic,2,0,CONCACAF Nations League
6/13/2022,Denmark,Austria,2,0,UEFA Nations League
6/13/2022,France,Croatia,0,1,UEFA Nations League
6/13/2022,Iceland,Israel,2,2,UEFA Nations League
6/13/2022,Azerbaijan,Belarus,2,0,UEFA Nations League
6/13/2022,Kazakhstan,Slovakia,2,1,UEFA Nations League
6/13/2022,Albania,Estonia,0,0,Friendly
6/14/2022,Costa Rica,New Zealand,1,0,FIFA World Cup qualification
6/14/2022,Kuwait,Jordan,0,3,AFC Asian Cup qualification
6/14/2022,Indonesia,Nepal,7,0,AFC Asian Cup qualification
6/14/2022,Palestine,Philippines,4,0,AFC Asian Cup qualification
6/14/2022,Mongolia,Yemen,2,0,AFC Asian Cup qualification
6/14/2022,Maldives,Sri Lanka,1,0,AFC Asian Cup qualification
6/14/2022,Uzbekistan,Thailand,2,0,AFC Asian Cup qualification
6/14/2022,Afghanistan,Cambodia,2,2,AFC Asian Cup qualification
6/14/2022,India,Hong Kong,4,0,AFC Asian Cup qualification
6/14/2022,Bahrain,Turkmenistan,1,0,AFC Asian Cup qualification
6/14/2022,Malaysia,Bangladesh,4,1,AFC Asian Cup qualification
6/14/2022,Myanmar,Singapore,2,6,AFC Asian Cup qualification
6/14/2022,Kyrgyzstan,Tajikistan,0,0,AFC Asian Cup qualification
6/14/2022,Jamaica,Mexico,1,1,CONCACAF Nations League
6/14/2022,El Salvador,United States,1,1,CONCACAF Nations League
6/14/2022,Haiti,Guyana,6,0,CONCACAF Nations League
6/14/2022,England,Hungary,0,4,UEFA Nations League
6/14/2022,Germany,Italy,5,2,UEFA Nations League
6/14/2022,Netherlands,Wales,3,2,UEFA Nations League
6/14/2022,Poland,Belgium,0,1,UEFA Nations League
6/14/2022,Armenia,Scotland,1,4,UEFA Nations League
6/14/2022,Ukraine,Republic of Ireland,1,1,UEFA Nations League
6/14/2022,Bosnia and Herzegovina,Finland,3,2,UEFA Nations League
6/14/2022,Romania,Montenegro,0,3,UEFA Nations League
6/14/2022,Luxembourg,Faroe Islands,2,2,UEFA Nations League
6/14/2022,Turkey,Lithuania,2,0,UEFA Nations League
6/14/2022,Moldova,Andorra,2,1,UEFA Nations League
6/14/2022,Liechtenstein,Latvia,0,2,UEFA Nations League
6/14/2022,Chile,Ghana,0,0,Kirin Cup
6/14/2022,Japan,Tunisia,0,3,Kirin Cup
6/14/2022,South Korea,Egypt,4,1,Friendly
8/31/2022,Mexico,Paraguay,0,1,Friendly
9/17/2022,Fiji,New Caledonia,1,0,MSG Prime Minister's Cup
9/17/2022,Solomon Islands,New Caledonia,1,0,MSG Prime Minister's Cup
9/21/2022,Hong Kong,Myanmar,2,0,Friendly
9/21/2022,Libya,Uganda,0,0,Friendly
9/21/2022,San Marino,Seychelles,0,0,Friendly
9/21/2022,Vietnam,Singapore,4,0,Friendly
9/21/2022,Scotland,Ukraine,3,0,UEFA Nations League
9/22/2022,Australia,New Zealand,1,0,Friendly
9/22/2022,Cambodia,Bangladesh,0,1,Friendly
9/22/2022,Comoros,Tunisia,0,1,Friendly
9/22/2022,Iceland,Venezuela,1,0,Friendly
9/22/2022,Suriname,Nicaragua,2,1,Friendly
9/22/2022,Thailand,Malaysia,1,1,King's Cup
9/22/2022,Trinidad and Tobago,Tajikistan,1,2,King's Cup
9/22/2022,Croatia,Denmark,2,1,UEFA Nations League
9/22/2022,France,Austria,2,0,UEFA Nations League
9/22/2022,Belgium,Wales,2,1,UEFA Nations League
9/22/2022,Poland,Netherlands,0,2,UEFA Nations League
9/22/2022,Lithuania,Faroe Islands,1,1,UEFA Nations League
9/22/2022,Turkey,Luxembourg,3,3,UEFA Nations League
9/22/2022,Kazakhstan,Belarus,2,1,UEFA Nations League
9/22/2022,Slovakia,Azerbaijan,1,2,UEFA Nations League
9/22/2022,Latvia,Moldova,1,2,UEFA Nations League
9/22/2022,Liechtenstein,Andorra,0,2,UEFA Nations League
9/23/2022,Japan,United States,2,0,Kirin Challenge Cup
9/23/2022,Algeria,Guinea,1,0,Friendly
9/23/2022,Argentina,Honduras,3,0,Friendly
9/23/2022,Bahrain,Cape Verde,1,2,Friendly
9/23/2022,Brazil,Ghana,3,0,Friendly
9/23/2022,Cameroon,Uzbekistan,0,2,Friendly
9/23/2022,Canada,Qatar,2,0,Friendly
9/23/2022,DR Congo,Burkina Faso,0,1,Friendly
9/23/2022,Egypt,Niger,3,0,Friendly
9/23/2022,Iran,Uruguay,1,0,Friendly
9/23/2022,Iraq,Oman,1,1,Friendly
9/23/2022,Jordan,Syria,2,0,Friendly
9/23/2022,South Korea,Costa Rica,2,2,Friendly
9/23/2022,Mali,Zambia,1,0,Friendly
9/23/2022,Morocco,Chile,2,0,Friendly
9/23/2022,Paraguay,United Arab Emirates,1,0,Friendly
9/23/2022,Rwanda,Equatorial Guinea,0,0,Friendly
9/23/2022,Saudi Arabia,Ecuador,0,0,Friendly
9/23/2022,Germany,Hungary,0,1,UEFA Nations League
9/23/2022,Italy,England,1,0,UEFA Nations League
9/23/2022,Bosnia and Herzegovina,Montenegro,1,0,UEFA Nations League
9/23/2022,Finland,Romania,1,1,UEFA Nations League
9/23/2022,Georgia,North Macedonia,2,0,UEFA Nations League
9/23/2022,Bulgaria,Gibraltar,5,1,UEFA Nations League
9/23/2022,Estonia,Malta,2,1,UEFA Nations League
9/24/2022,Bolivia,Senegal,0,2,Friendly
9/24/2022,Colombia,Guatemala,4,1,Friendly
9/24/2022,Fiji,Solomon Islands,2,2,MSG Prime Minister's Cup
9/24/2022,Grenada,Saint Vincent and the Grenadines,1,3,Friendly
9/24/2022,Hong Kong,Myanmar,0,0,Friendly
9/24/2022,India,Singapore,1,1,Friendly
9/24/2022,Indonesia,Curaçao,3,2,Friendly
9/24/2022,Ivory Coast,Togo,2,1,Friendly
9/24/2022,Laos,Maldives,1,3,Friendly
9/24/2022,Madagascar,Congo,3,3,Friendly
9/24/2022,Mauritania,Benin,1,0,Friendly
9/24/2022,Mexico,Peru,1,0,Friendly
9/24/2022,South Africa,Sierra Leone,4,0,Friendly
9/24/2022,Tanzania,Uganda,1,0,Friendly
9/24/2022,Vanuatu,Papua New Guinea,0,1,MSG Prime Minister's Cup
9/24/2022,Czech Republic,Portugal,0,4,UEFA Nations League
9/24/2022,Spain,Switzerland,1,2,UEFA Nations League
9/24/2022,Armenia,Ukraine,0,5,UEFA Nations League
9/24/2022,Scotland,Republic of Ireland,2,1,UEFA Nations League
